fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,Year
27.3,5.89237670512039,-3.8764049623116246,5.943537811906537,-0.3430042132141428,2012
7.3,-0.06916417442752956,0.520488636543689,-0.14155509444361758,0.137375561186482,2011
16.5,-0.18191002135946147,0.7146100223314837,-0.7798713702448437,-0.7854664564047741,2015
9.0,0.20786571638915058,0.1602173788273041,-0.5232009606031103,-0.5538288799978225,2014
3.7,-0.06963874383328389,-0.20031058682910194,-0.05338628986208885,0.023537553345715733,2009
2.5,-0.27883487016389996,0.6007648766843139,0.30419068666521487,0.2617498167603329,2009
10.5,-0.35233380693500255,0.028049462214104984,0.4543855854173178,0.8897035341721339,2009
18.0,-0.9299144347582907,-0.24094378649832418,0.7442177498714696,0.8845185037421162,2013
4.5,0.03494448903833144,-0.7248749262402587,-0.14312617079045015,-0.9501513341564644,2014
6.0,0.5175595613338573,-1.2206936079566764,0.3068121441531258,-1.2694258781926802,2015
6.5,0.5890042706708487,-1.5853599416163393,0.308558278908954,-1.2647763216662646,2014
8.0,-0.46103986152232257,-0.008843136041595154,0.058945668932644156,0.4214554014828427,2013
4.9,0.10070201237200739,-0.03363378854726641,0.11500167298579042,-0.02847893782821921,2009
20.0,-0.34011364472776623,0.1313927444050434,-0.8887904264988582,-1.4962746354213152,2014
12.5,0.5901017124226566,0.4881801086479273,-0.39559813971782554,-0.0040494675322666675,2011
4.9,-0.12279051731739009,0.936318827020599,-0.3941213279520083,0.4010144161334573,2010
8.5,-0.13263783249416872,-0.5887097002729953,-0.039969297860522744,0.014629936965820574,2014
8.5,0.7095448998226501,-1.353515999099892,1.2097276714224645,-1.404938330152154,2013
6.1,-0.6885662311635824,-1.149396514119268,-0.3040043887004787,-0.8815493930811301,2010
6.5,-0.37223606140363,-0.5741140202475455,-0.38020159151940225,-1.0356046241298875,2010
13.0,-0.5898557946929188,-0.41279141614597215,0.04719401785892598,1.0895266299789943,2009
49.8,5.759556592585317,-3.885903156097094,-0.49278492252943196,-0.03898194818659953,2012
18.0,0.07877873932080484,0.38180047075887047,-0.14075858635209712,-0.9524495736418113,2015
5.7,0.20297171938877898,0.35296836931569786,0.2233430978599527,0.3219094646995066,2012
5.0,-0.3460457623043319,-0.3813997023221981,-0.5646459546310262,-0.20101414912778273,2014
7.5,-0.7390417303831605,0.0873220739278612,-0.8783992600337989,0.15468526289240286,2015
5.5,-0.2208323016003394,0.3927122593350217,-0.512815240741013,-0.03790953975256162,2015
9.0,-0.8721016186466249,-0.6504827074898449,-0.6151787661431181,-0.03651484401253884,2015
14.0,-0.08360888072576723,1.3029711106778514,0.9304217184919569,2.458474375654238,2013
12.5,0.08358785316397797,0.5175181589504907,0.5993959322251858,-0.10479194979976184,2014
11.3,0.6435500917856755,2.6075975350728,-0.19889938110099686,0.9393934091273954,2011
3.7,-0.10472721929743051,1.2547466904927067,0.0748135400352512,1.2096465016100606,2011
35.7,-0.13732420537989162,0.12460832027275151,-0.13944985213888872,0.0942999237671465,2009
6.1,-0.8744787960071477,-0.6478258716328533,-1.2271060070150395,-1.136978616513458,2012
11.5,0.08112602437009944,-0.06619902438304921,-0.19333777083314707,0.5807621377107903,2012
6.0,-0.509807603152609,-0.993924258187939,-0.8088783645620897,-0.6549990094517336,2015
19.0,-0.2013711614796897,0.43524025583694453,-0.8405223583632089,-0.6896128219086627,2015
9.5,-0.9479095481847232,-0.3687347306648667,-0.5602812314426917,-0.14872445582346286,2015
3.5,0.4120788639555527,0.6483658633002777,0.6227107052114845,0.8457969623889696,2013
12.5,-0.03487653483585681,1.3656811931995676,-0.8863709689246735,-0.0910649141097069,2010
12.9,-0.9341558988256448,-0.08251831486411718,0.08779063065948985,1.4876439023636385,2012
9.3,-0.25397929751886544,0.7111492909478259,0.5053198805799417,0.770879920148631,2012
10.5,-0.13590049716136413,0.5637255881772104,-0.5509775904141634,-0.2629021405437865,2013
6.9,-0.20331901341686626,0.6549669246183806,0.2346234260299337,0.1249115457295224,2010
7.5,0.22097569623312463,1.537748858224451,-0.1800464649394526,0.7701819352829109,2013
11.0,-0.8902050048049768,-1.1946731890443156,-0.9119610716419395,-0.12881834389744695,2015
4.5,0.7378114400743363,1.618025098365076,0.7268102239493328,1.1782704200330285,2010
8.9,-0.22461531551579278,0.155669981030412,0.4531915673936536,0.8938249686165736,2011
17.5,-0.6826934347630521,-0.7502890123148503,0.17112052009264925,1.1835551625866867,2014
8.9,0.12843466204148235,0.35747909454980425,-0.26482174461201946,-0.4363015235818831,2010
5.0,-0.38297319421714643,0.2984729408785639,-0.41489095725625075,0.6110746233022445,2014
8.5,-0.27524593903040656,-0.23544290206639812,-0.24640872982780263,0.14608375331909604,2013
12.9,1.579341639457716,0.6079526990085514,3.0367323550932834,-0.1082486367531857,2011
5.5,0.6196139973651856,2.5742255028536474,0.44609030230627406,2.028482461074359,2014
7.0,-0.6261603542601012,0.08225151014817159,-1.0285533783083323,-0.5155061871394744,2014
13.5,0.4426292694738542,0.9223099080010234,-0.28892205577106467,0.2558335640901269,2014
6.0,0.3638507480596251,-2.808866656924768,0.7850971564146331,-2.718379660325571,2013
17.0,-0.07962588956477365,0.05556597127675434,-1.0948729449009922,-1.5886844121363137,2015
6.5,-0.23286095894720218,0.5829786836884305,0.0757876073700284,0.14040016227063934,2012
6.1,-1.2220415648066476,-1.5208529035134335,-1.0299987685477396,-0.6600555290662571,2010
10.5,-0.45756957274005694,-0.37527538432135166,-0.2459059853963161,0.061029311840471244,2014
3.3,-0.28512291479499213,-0.5247527506134384,-0.3196208875873425,-0.36321253694177896,2011
8.5,-0.3412110864795742,0.7504622783533754,0.4256977313252,0.8572638566092874,2012
6.1,-0.041372203582019165,-0.03851123941001155,-0.4920936489368078,0.14751296042500436,2011
11.0,-0.4698193955351002,-0.025639169839658946,-0.5567905728973099,-0.8853384537799438,2014
10.0,4.173990546185763,0.5485064745828403,4.43011996705305,0.4991311458111212,2014
4.9,-0.7859419411795608,-0.9082010680687547,-0.5901916560299254,-0.5973366032864246,2012
4.9,-0.2794577425095321,0.6486225712405593,0.018946065143689114,0.3493967734540846,2010
8.1,0.5387888953872184,1.0760412915869348,0.020202926221512388,0.17174300647343962,2012
20.9,0.7968360099589727,1.2455785497733511,-0.9838719670061823,-0.8593468268802104,2012
8.9,0.088541171340385,1.5781253499536523,0.556694077119893,0.7777600566807745,2012
7.3,-0.9303593435766596,-0.07764086400111146,-0.53608378664678,0.5834211276750897,2009
4.9,0.004512725871257759,0.1718792538226017,0.06636114928947953,-0.023991892263685418,2012
4.5,-0.9451599769294238,-0.4925542404062943,-0.6558940688520609,-0.4573740190478162,2011
7.5,-0.19851399817991552,0.46023561573460803,-0.7360818055920018,-0.3858804263861972,2014
7.0,0.16966287919726483,0.23205892950585078,0.7146186714982872,0.7748684050947259,2014
4.0,0.20605642052828962,0.144668212167081,0.4227126862662628,0.19793405762045416,2013
13.0,-1.1055644361945156,-1.7789177284878426,-1.0238087277414247,-0.7375650865217226,2012
14.1,-0.5102467768179874,-1.7970339745498396,-0.15648031973785717,-0.08202434823146688,2009
9.0,0.4682856779917841,0.8472044992264716,0.08933028547946613,1.3232518478290776,2013
7.3,-0.06474474683291227,1.3214907549312729,0.7036211370709058,0.8871110189572431,2012
26.5,-0.16177000425787355,0.42348909890878167,-0.2076424823408262,-1.9849047928246046,2015
13.5,-0.1909208876819452,0.1953130215018146,-0.47525171049942355,-0.8826794638158806,2014
6.1,-0.004118505202485095,0.2314721684999767,0.5687285219362108,0.6246354721194864,2010
14.5,0.2319501137490967,1.9079583804810365,-0.3937756911552497,0.4373096291442899,2014
32.0,0.6191987491346237,1.941513775514639,0.5189568232703948,-1.2086051586731859,2013
5.5,-0.6104995638588278,0.0859921115616937,-0.5028712326761953,0.466924129870024,2014
6.0,0.1550402093717639,0.31633247900027933,-0.11459542433261373,-0.06008768102723689,2013
8.5,-0.5557449455298482,0.009120922465704437,0.028968289490269153,0.1781415094291497,2015
7.7,0.7376631371344585,1.189542873695309,0.284426546222606,0.24646062446649708,2009
16.1,0.5570301569340197,-1.247055549064091,0.4649746399946746,-2.9765011110966664,2011
6.5,0.32042764740106966,0.18871196018371175,0.7606826299856855,0.7767629354443689,2014
10.9,-0.3643166844397832,-1.1514868502032642,-1.1264628562398655,-1.5626164350271485,2010
10.5,0.07198996951100141,1.644350366909705,-0.20644384621244244,0.6528452231239412,2015
6.5,-0.04335946296972187,-0.06447541392795211,-0.3693611647267487,-0.21979326574974672,2013
8.1,0.01623254287989585,-0.2428845871998369,-0.703930629387588,-0.7714192839600359,2011
6.9,-0.03330452367787302,0.45469805874015684,-0.23459423569992538,-0.30335202537376305,2012
7.3,-0.02105470088282976,0.46801019906498015,-0.49017693579410965,-0.01621434661854074,2009
11.3,-0.42808694838575645,-0.6217883519893413,-0.6416915386773019,0.5509149753630708,2009
4.9,0.18321776785960778,0.5515502973016101,0.5368356720962688,0.7657613644675496,2011
10.5,-0.9703714766289848,-0.3127119920510389,-0.11729767564895141,1.0300317295310726,2012
26.94,0.18045933318639515,1.7383111046060025,2.28519227384757,4.588292099574935,2014
9.0,-0.38478249007758586,1.0028061835188835,-0.13417103561319194,0.24047789704688252,2014
3.7,-0.08891812595627925,-0.19869699406236194,-0.04754188585208603,-0.04792280194119898,2010
14.5,-0.8950039228214074,-0.8261645449099865,-0.208860005139442,0.9568097933926235,2010
7.7,-0.028618150792571614,-0.24974520158904107,-0.45875540885835137,-0.4304185082861453,2011
9.0,0.22770864968216414,0.4404324317802996,0.9406965577998578,1.3092921505172734,2012
15.5,1.3465060245851013,0.40108277181196433,-0.2662042917968213,0.05291939244970058,2014
6.9,-0.5114035397454092,-0.9829397512146677,-1.002096452628815,-1.163402329282458,2009
5.7,-0.9063639279801343,-0.7183472100477273,-1.1055046977735925,-0.6914316106432894,2011
16.0,0.1275448444051661,0.42675356582683754,0.30896675875942514,1.8121736274897398,2013
15.3,-0.8864913340993138,-0.5120640438575355,0.4823821659172579,0.9574745408836394,2009
12.1,-0.6161054149682523,-0.9476607457257076,-0.3878998656183906,-1.075024150348518,2011
5.7,0.7135787397745124,0.8629003561383587,0.4668599316105165,0.2712889432567757,2009
7.0,0.060511915792418956,0.45517480205741323,0.05036759207944738,0.0045590124764706376,2014
6.1,0.018156596297021557,0.17576654548778775,-0.10617445511414488,-0.3502499608666165,2009
18.9,-0.18332777718439638,0.39763555090150954,-1.1661482447598113,-1.630055067993264,2009
8.5,-0.586919396492443,-0.23184899090453995,-0.35286486308523,0.4433255939381364,2011
4.5,0.08005824320651994,0.5157578759323473,-0.3052612497778554,0.615329007245029,2011
10.5,0.7533832487121889,1.2228782333516763,0.16329655988578923,-0.0512797767709823,2010
7.0,-0.5625977144296197,-0.836029464324355,-0.6558312257983484,-1.0630919328844655,2012
12.1,0.48815827187260463,0.6361538998618917,-0.24612593608475658,-0.818564568304844,2012
67.5,-0.03024948312616932,0.3043405509391287,-6.322263707258099,-1.8778396952785559,2011
10.1,-0.19637843585275652,-0.37905265829792006,0.7514761225935771,1.0259435324608648,2010
5.7,0.06994398273863568,0.0793177051177589,0.5153747691994023,0.6851939685534586,2011
19.7,-0.21159431743566112,-0.8570061702906722,0.003455252364250442,-3.4202200613666007,2009
9.0,-0.34907114226822866,0.7432377834666128,0.11387049801628531,0.2634116854879905,2014
7.0,0.14074380601256103,1.5683704482279013,0.6846739563283462,1.2031984509469476,2012
7.0,-0.1545273463509204,0.705501716264757,-0.1272582996878431,0.28435123145557867,2014
3.3,0.10826546228217075,-0.17566662457483406,0.28631183783889436,0.07206412019175867,2009
18.0,0.041529139547914665,1.2091260222721216,-0.63729252490626,0.2919625902281465,2012
5.0,-0.33613912595193934,0.5612685264645753,-0.020802166429969186,0.3620269757838572,2014
4.1,-0.07563018258546346,0.14547500855019044,-0.07877488362581359,0.4026762848611149,2010
8.0,0.20165547287061789,1.4858496431051018,0.6625673471903966,1.6419380838437359,2015
26.0,-0.4597969988905835,-0.5922865017506321,0.44561420787167105,-3.304413753407979,2015
9.3,-0.24694973819091337,-0.7878783892650422,0.2278363762115634,0.4001170070204561,2010
28.1,3.102798414833122,0.8333055978955136,-0.17159407419368095,0.3152619897891124,2010
6.9,0.19656503240645898,1.3053181547018688,0.5537404535878121,1.0306964770218523,2011
6.5,-0.47640404604468345,-0.2599401740692626,-0.9218772943624644,-0.6895703176683506,2011
7.7,-0.02618598258650004,0.4108010009746689,-0.46865318984308396,-0.19586235607223315,2010
21.5,-0.0865452789262431,-0.08662564190627801,0.2277106901036918,-1.4481469170698344,2014
4.5,0.09171485424373804,0.4407258122836275,0.3821474949925552,0.7927168752292205,2012
7.7,0.3877571818927294,0.703558070432164,-0.24370647851101843,0.14432217246779788,2009
16.5,-0.2679790949991558,0.35813920068151034,0.7613424820514534,-1.4622728012544517,2012
7.3,-0.30671582277283127,-0.7197407674369714,-0.2815379969415321,-1.1036082924631423,2011
14.5,-0.3716428496462264,0.5635422253627608,-0.49881785570101894,-0.7899804261902198,2013
8.1,-0.842652985209775,-0.678337443947686,-1.330011507728777,-1.520604393593391,2010
40.33,-0.3422788676431537,-0.30743114299660873,3.5654938103658194,0.5694281929885812,2013
6.1,-0.11232032979540083,-0.18355122559382384,-0.11066773346575559,-0.1643533249970922,2011
10.1,-0.44959087459975317,-0.00018841120228163375,0.1571693621336334,0.030317977754454786,2010
30.0,-0.23885239769938177,-2.193464379264126,-0.24471196737309844,-1.9859941120711018,2012
11.7,-0.0006482164197979759,0.18878530530954374,-0.624441120389893,-0.21976002837527858,2009
5.0,-0.30908630912146157,0.20833101134339307,-0.45815743326590613,0.021174843415676332,2015
6.9,0.02646156090362337,0.4599422352315407,-0.4542935520331504,0.05491363492298416,2011
11.7,-0.7604931567771227,-0.7135797768735999,-0.4839554734609385,-1.814489259382648,2010
11.7,-0.06474474683291227,0.845554233896946,-0.660638719419415,-0.3470591729096462,2009
5.0,-0.7369426499993877,-0.48389951556672023,-0.9999283672703735,-0.8607095592369464,2014
15.7,0.7246717996425552,0.7269551655485912,-0.7588309910935479,-0.797857683959005,2012
13.0,-0.6621089867731786,0.11265306477412601,-0.6930971567441095,0.10410494925980673,2013
3.5,-0.4860140765185849,-0.06520886518549014,-0.6161772588057055,-0.24063309959393053,2014
7.3,-0.16461194623099773,1.1426019932110514,0.40659344294835903,1.7830909247566766,2011
6.5,-2.108566876006988,-1.311232534101144,-2.225430760812854,-1.1864025924725021,2009
7.0,0.6714607049824136,1.3123959593374888,0.45803048254202294,0.8023557138495401,2014
5.5,-0.4091338327290591,-0.10661218867503611,-0.28090956640262044,0.11749961120447185,2014
20.5,-1.1004628150790736,-1.7187747253676398,0.2817557164331246,0.2917299286063973,2009
6.5,-0.3425754735220663,-0.7832943189053644,-0.5167595475814986,-0.2315925337156905,2011
11.5,-0.13234122661525616,-0.17742690759297744,0.5014864542936524,0.8615847153010082,2013
14.0,-0.3828545518659186,-0.8577762941109959,0.34148803913783227,-1.580996703154314,2014
6.1,0.04562230067581241,0.034357143029140474,0.43792070530310195,0.3711672537857378,2012
10.5,0.14890046768012807,1.7637618632433798,-0.22629895258888164,0.6983892062506064,2013
15.5,0.5142595892089034,-1.3614006001186212,-0.8517444462419841,-0.3697602997285326,2013
14.0,0.19169861048352438,0.07361239084526507,-0.3668213602494861,-0.9535906883384296,2015
13.5,0.12096019389558288,0.5719035696990069,0.3848497463088929,1.7503521108229083,2013
10.0,0.48501424955748007,1.1913765018390239,0.3570416949709835,0.5601217281141238,2013
7.5,-0.3338256000970956,-0.624098723450573,0.236445874592063,0.2625807511241617,2014
8.9,-0.4147693444262907,-0.3467441304021583,0.10083056433788758,0.377814728696132,2012
6.0,-0.8988004780703925,-0.3648603764638948,-0.46001226993572814,-0.5770285674351479,2013
5.3,-0.4434807934959243,0.1902522078246198,0.02067424912524959,0.21262497717244658,2010
4.9,-0.7575864191648752,-1.188452793584536,-1.0513339853367347,-1.150871839076326,2010
3.7,-0.2996566028570722,-1.1987577837533752,-0.3585835809873612,-0.9469937835739621,2012
8.5,-0.7849790727595567,-0.7484090152247963,-0.12949140674109258,0.3432227688391193,2015
4.9,0.042063030129704415,-0.5093136016415725,-0.05115536144948837,-0.1897799165292142,2012
43.3,-0.13263783249416872,0.02940634704056336,-0.8112106764951328,-5.077435556531581,2011
8.9,-0.07227853615484717,-0.47344783514647765,0.894632599312013,0.7174342218687878,2011
9.0,-0.9227910998900101,-1.17382887496936,-0.4876438820355773,-0.07315730481835582,2015
5.0,-0.0011524464142022685,-0.36742745586540815,0.15119927201575895,-0.11768805112575181,2014
4.5,-0.5995844675180481,0.5036926027453648,-0.432738384555715,0.4031748454793177,2014
3.3,-0.9011733251008501,-0.5274665202663552,-0.7696085748324889,-0.4645532919511175,2010
6.5,-0.391100195296485,-0.6901093366316012,-0.23054085872474905,-0.9154182777496488,2014
5.3,0.5282593866887721,1.1539704877032817,0.6383272040983483,0.8865127462151636,2010
10.5,0.853547053989187,1.8203476277647708,0.009896665386308616,0.05876917037097028,2010
17.7,-0.21491630327889194,0.4943044266487737,2.7047010799648787,0.05491363492298416,2010
14.9,-0.9173976666721418,-0.3556555631814929,0.4716988467588858,0.4317589875941781,2011
16.0,0.3267951296902249,0.2214811155249087,0.3576343160150827,1.8772612923423617,2015
11.7,-0.42983692307058197,0.2947323394650418,-1.0901709926293284,-0.6648084736272445,2010
10.5,-0.6268722083695757,0.4502606786318824,-0.23886756336309561,-0.3917634416821712,2014
7.7,2.279183210529824,-0.058314423364319995,1.7974673327533714,0.25875845305064366,2011
4.9,-0.3791469783803543,0.7647279053132326,-0.4417877843130955,0.3784794761871478,2009
10.5,-0.6145037432228831,-0.9057440063558589,-1.022677552771473,-1.1344525760475035,2010
5.5,1.148402958122528,1.7497162716610186,0.8720090999187851,1.076564053903832,2013
4.9,-0.3169783861797503,0.6241619718007411,-0.03355930636576737,0.3246681667872104,2012
8.5,0.011127036969069451,-0.142184574666803,-0.025295444781579895,0.4692507460886974,2011
6.9,-0.4279979666219141,0.02188847165047287,-0.7563172689383478,-0.6614847361719293,2010
6.9,-0.14562916998649345,1.1567576024820305,0.27135519101735195,0.6557456547003013,2012
11.0,0.12132169679251013,0.2949258463256662,-0.19110130376341497,0.7787482112916887,2015
7.7,0.19674299593330075,0.49030711729497,0.8643108258193501,0.9358702474250353,2012
4.5,0.6070082475151943,0.6897691867898237,0.5155632983609865,0.8782034025771118,2011
8.9,0.3721260520788414,0.890221415482497,0.14277830279684356,1.567779212408463,2009
5.7,-0.7359341900110007,-0.6643285249281103,-0.3993058798957967,-0.3237597733484442,2010
18.5,-1.13982241519796,-1.7923032139384978,-0.4830442491794273,0.17493379443040993,2014
7.0,0.6424526500338675,1.2452851692702838,0.7527644051978102,0.8976472666900915,2014
2.9,0.10426128291811539,0.2572529802034676,0.0501790629178632,0.14488720783517312,2012
26.0,0.6135075079731219,-1.3517749655958267,0.42068257639200146,-3.114354761198947,2015
14.0,-0.5819948554590368,-1.1999891886073166,0.5266420101805973,0.7049561275923014,2015
11.3,-0.6251222336843286,0.27617602264857405,0.8447037930114691,0.7651630917257062,2010
11.3,-0.5808093153890356,-0.4085373988518868,0.6537237522972181,0.5271502525583702,2010
9.3,0.04760956006351511,-0.13807724762464216,0.6919951721046127,0.8582609778459293,2011
4.1,0.10604091819074787,1.6089303027712916,-0.06906563180266517,1.230054249585214,2010
8.9,-0.40115513458875535,0.44967391762574777,0.512609674829352,0.4663923318773531,2010
8.5,0.30049573234421373,0.6617146761878867,-0.07368459626214752,1.2922413773719035,2010
12.1,0.30467787523553236,0.3940416397393908,-0.49511011552260126,-0.017045280982369536,2011
68.5,-0.8165813284617047,-0.6392811644821574,-6.357173023683388,-2.021890476587372,2014
13.3,-0.9013216280403065,-0.9076509796254056,0.5037802257599654,0.6679770085355117,2010
10.0,-0.2677418102962786,-0.1920592601814734,-0.9674699299456789,-0.3796650373450695,2014
9.7,-0.39204933410883663,-0.09418018985941479,0.31210891145264374,0.7575849703278427,2009
7.3,0.7101084509926683,0.851641879334746,1.2064598326209277,1.6969396499177694,2009
5.0,-0.08211510516154702,0.022271026647480627,-0.313362188903656,0.06174781039815733,2015
7.0,-0.17662448432316383,-0.3488711390489404,0.18500883499839907,0.1615391324857448,2013
49.8,5.614516317843007,-3.99867128694793,0.6190029650330668,1.1278160854631105,2011
6.5,-0.8539240086050812,-0.6533267560645187,-0.9868570120651194,-0.33685529892195143,2013
11.7,-0.16642124209185868,-0.23984360961188686,-0.5456359308352006,-1.1867682035925964,2011
10.9,-0.6562658509604553,-0.5843089927277672,0.07892976006369354,0.4147746891979804,2011
17.3,-0.05626181869862571,1.2303594361787205,-0.8844228342551191,-1.1215897120959817,2012
6.5,-0.667863140822481,-1.1137874555644547,-0.27773599218209905,-0.793869199012674,2010
12.5,-0.24804717994272132,0.6241619718007411,-0.1872734161347038,-0.13533709701296529,2010
13.7,0.09693511771082919,0.5259528484125688,-0.9257735637024662,-1.185671370232314,2012
7.5,-0.21156465684827566,0.5023357179189063,-0.5054792194115176,-0.028379225704578646,2014
15.5,-0.39394761173354,-1.0807454764108944,-0.545070343350448,-2.070948841426086,2014
7.3,-0.9698079254593881,-0.44381640434084696,-0.31141986905731406,-0.4069529218523664,2011
14.1,-0.728311418925645,-0.5976578056153762,0.21627325429942942,0.12919916704677506,2011
37.5,3.0314647009769855,0.833195580206896,-0.5244892432077898,-0.11708977838390844,2013
22.0,-0.365176841487871,-0.2516888474216341,-0.27603922972784134,-1.9680791671874347,2014
3.3,-0.2663181020777511,-0.4296241225070822,-0.17649583239576283,-0.4522554633667347,2009
4.5,0.2988347394228091,0.15211274243133951,0.31421415375781914,0.38446220360652616,2010
9.5,-1.083556279986536,-1.6424591220177724,-0.6044884507856999,-1.240845411988751,2014
11.0,-0.7058286933106466,0.1368569562739232,0.3378431420131271,0.4913203627912723,2013
2.9,0.13472270667257452,0.2840239511045176,0.1167298569673509,0.21937216420648134,2012
11.7,-1.182711625275147,-1.292786234973294,-0.38658016148730134,-0.3135226619865174,2009
11.3,0.03702073018987651,0.5041693460628817,1.3439918560182478,1.4627823461986555,2011
12.5,-0.37713005840442315,-0.6952801679974137,-0.016748789454792874,0.4094567092696178,2012
9.5,-0.5531656474829815,0.011363446104398293,-0.76700058809672,-0.7639555619157822,2012
24.5,-0.4293030324883707,-0.7854946726779785,2.822406119865431,-0.5783248250427113,2013
